Date,Open,High,Low,Close,Adj Close,Volume
2010-02-11,0.406875,0.434896,0.405573,0.432552,0.420546,3456000
2010-02-12,0.420781,0.438073,0.418333,0.434323,0.422268,8601600
2010-02-16,0.444531,0.452188,0.437552,0.451146,0.438624,9619200
2010-02-17,0.457188,0.458906,0.450313,0.458802,0.446068,19180800
2010-02-18,0.458333,0.470260,0.455573,0.467500,0.454524,38860800
2010-02-19,0.464323,0.473594,0.460781,0.467500,0.454524,46483200
2010-02-22,0.473021,0.473021,0.458958,0.464219,0.451335,25497600
2010-02-23,0.461667,0.464167,0.439948,0.446094,0.433713,41126400
2010-02-24,0.453958,0.464844,0.451510,0.459583,0.446827,35308800
2010-02-25,0.444896,0.462448,0.435990,0.459323,0.446574,45619200
2010-02-26,0.457969,0.466979,0.453438,0.465052,0.452144,28800000
2010-03-01,0.470938,0.486979,0.470938,0.485000,0.471539,14227200
2010-03-02,0.489271,0.498438,0.486615,0.487917,0.474375,24211200
2010-03-03,0.493385,0.497656,0.485885,0.490625,0.477008,23980800
2010-03-04,0.492344,0.496719,0.484688,0.496042,0.482274,14726400
2010-03-05,0.506615,0.520260,0.503906,0.517969,0.503593,13440000
2010-03-08,0.518438,0.524479,0.518438,0.520729,0.506276,12672000
2010-03-09,0.517865,0.538073,0.517448,0.529948,0.515239,23212800
2010-03-10,0.530677,0.546146,0.530313,0.542917,0.527848,20044800
2010-03-11,0.539635,0.548698,0.536042,0.547917,0.532710,26956800
2010-03-12,0.553958,0.553958,0.542865,0.549167,0.533925,18067200
2010-03-15,0.545521,0.549219,0.533854,0.545469,0.530329,21196800
2010-03-16,0.550833,0.557344,0.545104,0.555781,0.540355,23289600
2010-03-17,0.557344,0.567552,0.555000,0.559635,0.544102,19910400
2010-03-18,0.561563,0.567083,0.557865,0.565313,0.549623,26092800
2010-03-19,0.555313,0.571510,0.549375,0.555313,0.539900,20025600
2010-03-22,0.548802,0.576979,0.546719,0.570313,0.554484,29395200
2010-03-23,0.574219,0.583490,0.565313,0.582240,0.566080,27667200
2010-03-24,0.578125,0.579375,0.570313,0.573958,0.558028,44620800
2010-03-25,0.587969,0.594115,0.569896,0.570365,0.554535,46963200
2010-03-26,0.578490,0.584323,0.564323,0.573333,0.557420,42144000
2010-03-29,0.581979,0.587135,0.576927,0.581198,0.565067,19027200
2010-03-30,0.585990,0.592344,0.575365,0.587292,0.570992,19948800
2010-03-31,0.580729,0.588542,0.575365,0.579375,0.563294,29779200
2010-04-01,0.585833,0.597031,0.565260,0.578229,0.562180,58310400
2010-04-05,0.582448,0.598438,0.578125,0.594948,0.578435,33792000
2010-04-06,0.590417,0.604896,0.586667,0.599479,0.582840,29356800
2010-04-07,0.597448,0.603958,0.585677,0.596094,0.579549,53126400
2010-04-08,0.590052,0.601719,0.581042,0.598229,0.581625,34828800
2010-04-09,0.600208,0.610469,0.595573,0.609010,0.592107,29049600
2010-04-12,0.611094,0.616146,0.607083,0.611458,0.594487,24403200
2010-04-13,0.609479,0.621667,0.603958,0.620677,0.603450,33619200
2010-04-14,0.629531,0.643073,0.628229,0.642552,0.624718,30547200
2010-04-15,0.641875,0.653542,0.641302,0.651146,0.633073,22886400
2010-04-16,0.644271,0.650573,0.615885,0.627969,0.610540,64742400
2010-04-19,0.622083,0.632708,0.604167,0.626979,0.609577,56371200
2010-04-20,0.636719,0.640625,0.624792,0.636250,0.618591,28051200
2010-04-21,0.649167,0.652969,0.635417,0.647448,0.629478,41990400
2010-04-22,0.628542,0.659219,0.617813,0.657031,0.638795,61420800
2010-04-23,0.657656,0.667813,0.649896,0.665729,0.647252,41184000
2010-04-26,0.666198,0.671198,0.657552,0.660781,0.642441,40262400
2010-04-27,0.654375,0.661354,0.614583,0.620000,0.602792,66873600
2010-04-28,0.629531,0.630156,0.606406,0.621458,0.604209,62534400
2010-04-29,0.630104,0.656302,0.630052,0.653177,0.635048,42374400
2010-04-30,0.652188,0.655260,0.613073,0.614688,0.597627,44256000
2010-05-03,0.621875,0.649063,0.621719,0.639792,0.622035,26304000
2010-05-04,0.615573,0.615625,0.569323,0.583229,0.567041,68620800
2010-05-05,0.564948,0.583906,0.554167,0.573646,0.557724,69254400
2010-05-06,0.561823,0.578021,0.354167,0.517448,0.503086,108902400
2010-05-07,0.503750,0.522552,0.446406,0.479792,0.466475,124128000
2010-05-10,0.540365,0.552969,0.537396,0.551354,0.536051,94636800
2010-05-11,0.535781,0.572917,0.532656,0.550990,0.535697,73516800
2010-05-12,0.558542,0.581875,0.556458,0.580677,0.564560,54278400
2010-05-13,0.575104,0.587188,0.550938,0.554427,0.539039,52780800
2010-05-14,0.540833,0.541563,0.502604,0.520313,0.505872,77088000
2010-05-17,0.525365,0.533177,0.493750,0.527344,0.512707,68428800
2010-05-18,0.540208,0.543229,0.497917,0.507188,0.493111,95308800
2010-05-19,0.498438,0.510417,0.476198,0.493802,0.480096,118886400
2010-05-20,0.463906,0.467240,0.434635,0.443854,0.431535,136492800
2010-05-21,0.416823,0.461094,0.412396,0.447292,0.434877,117158400
2010-05-24,0.449740,0.466406,0.445781,0.450990,0.438473,77510400
2010-05-25,0.417500,0.449219,0.404167,0.447813,0.435384,86323200
2010-05-26,0.454740,0.473438,0.430625,0.433958,0.421913,104160000
2010-05-27,0.462865,0.482135,0.459115,0.480938,0.467589,86611200
2010-05-28,0.484115,0.485469,0.460938,0.474219,0.461057,83347200
2010-06-01,0.469219,0.493438,0.458333,0.461094,0.448296,101356800
2010-06-02,0.468750,0.493542,0.458750,0.493542,0.479844,56716800
2010-06-03,0.497188,0.509167,0.487813,0.506354,0.492300,57427200
2010-06-04,0.474583,0.493490,0.449688,0.456354,0.443688,122976000
2010-06-07,0.460781,0.465833,0.429167,0.429896,0.417964,84364800
2010-06-08,0.432969,0.435833,0.410469,0.427500,0.415635,132960000
2010-06-09,0.436146,0.448385,0.413281,0.418073,0.406469,114720000
2010-06-10,0.432656,0.453646,0.429115,0.452760,0.440194,77760000
2010-06-11,0.438698,0.466406,0.438698,0.464583,0.451688,62668800
2010-06-14,0.478385,0.487552,0.462969,0.464844,0.451942,113702400
2010-06-15,0.472552,0.504219,0.471146,0.498802,0.484958,100051200
2010-06-16,0.498385,0.515625,0.495938,0.508854,0.494731,79180800
2010-06-17,0.516823,0.517604,0.500729,0.513958,0.499693,81523200
2010-06-18,0.516615,0.525729,0.510208,0.515365,0.501061,69792000
2010-06-21,0.534167,0.536458,0.493333,0.501823,0.487895,109958400
2010-06-22,0.507604,0.518646,0.487396,0.489948,0.476349,89798400
2010-06-23,0.491771,0.496823,0.472396,0.483385,0.469969,112358400
2010-06-24,0.477604,0.481771,0.457292,0.459948,0.447182,119712000
2010-06-25,0.465938,0.471146,0.449844,0.459635,0.446878,88780800
2010-06-28,0.460000,0.466875,0.445625,0.455521,0.442878,82080000
2010-06-29,0.434115,0.434896,0.392708,0.404688,0.393456,219110400
2010-06-30,0.398646,0.410052,0.381510,0.384688,0.374011,91833600
2010-07-01,0.386823,0.390052,0.358646,0.380938,0.370365,126163200
2010-07-02,0.381927,0.386354,0.367188,0.378854,0.368339,73689600
2010-07-06,0.393333,0.400573,0.371250,0.380833,0.370263,78278400
2010-07-07,0.384115,0.417969,0.383177,0.416823,0.405254,80390400
2010-07-08,0.426823,0.428490,0.409167,0.423854,0.412090,103680000
2010-07-09,0.422760,0.437500,0.420521,0.435729,0.423635,71328000
2010-07-12,0.434115,0.447240,0.431458,0.440677,0.428446,49459200
2010-07-13,0.450990,0.461563,0.441250,0.455729,0.443080,87072000
2010-07-14,0.459635,0.470781,0.453698,0.463021,0.450170,54758400
2010-07-15,0.461094,0.468698,0.446094,0.464635,0.451739,57100800
2010-07-16,0.460573,0.461146,0.425208,0.427240,0.415382,90681600
2010-07-19,0.429688,0.439583,0.419323,0.436875,0.424749,62112000
2010-07-20,0.415208,0.452500,0.411875,0.450677,0.438168,63974400
2010-07-21,0.467708,0.467708,0.431979,0.434896,0.422825,86246400
2010-07-22,0.451875,0.473177,0.451875,0.464219,0.451335,63225600
2010-07-23,0.457708,0.476875,0.455156,0.476302,0.463082,69427200
2010-07-26,0.478385,0.488125,0.471719,0.486771,0.473261,50380800
2010-07-27,0.493958,0.496146,0.480573,0.486667,0.473159,59846400
2010-07-28,0.485677,0.491771,0.470313,0.476719,0.463488,38784000
2010-07-29,0.483333,0.486458,0.450625,0.465365,0.452449,76377600
2010-07-30,0.453542,0.476250,0.445365,0.468542,0.455538,64915200
2010-08-02,0.485885,0.497396,0.480521,0.493750,0.480046,45081600
2010-08-03,0.492813,0.494375,0.480938,0.488646,0.475084,32006400
2010-08-04,0.495052,0.504167,0.488646,0.502760,0.488806,40454400
2010-08-05,0.495208,0.501563,0.489271,0.499792,0.485920,33235200
2010-08-06,0.481823,0.499583,0.474635,0.497448,0.483641,76377600
2010-08-09,0.504271,0.510417,0.497813,0.506146,0.492098,42816000
2010-08-10,0.494792,0.502344,0.481875,0.495417,0.481667,79008000
2010-08-11,0.469115,0.469427,0.447448,0.454635,0.442017,77452800
2010-08-12,0.427396,0.448073,0.424844,0.441823,0.429560,72960000
2010-08-13,0.438177,0.443177,0.433021,0.433021,0.421002,28972800
2010-08-16,0.426563,0.444219,0.421094,0.435469,0.423382,47712000
2010-08-17,0.445208,0.463698,0.442604,0.452031,0.439485,60038400
2010-08-18,0.449740,0.465260,0.444583,0.456094,0.443435,35577600
2010-08-19,0.449635,0.454271,0.427604,0.439323,0.427129,51206400
2010-08-20,0.434896,0.441146,0.427135,0.437813,0.425661,44294400
2010-08-23,0.447604,0.450260,0.425104,0.425729,0.413913,54105600
2010-08-24,0.411823,0.414896,0.396354,0.401302,0.390164,72403200
2010-08-25,0.393490,0.418281,0.391563,0.413333,0.401861,72076800
2010-08-26,0.418646,0.419323,0.397135,0.399844,0.388746,66489600
2010-08-27,0.406823,0.414844,0.382292,0.413073,0.401608,96230400
2010-08-30,0.406719,0.417604,0.399583,0.399688,0.388595,52569600
2010-08-31,0.393750,0.406094,0.388073,0.397708,0.386670,78220800
2010-09-01,0.413021,0.435052,0.412448,0.431042,0.419078,64819200
2010-09-02,0.433698,0.445833,0.430417,0.445833,0.433459,27148800
2010-09-03,0.459375,0.468542,0.454635,0.468542,0.455538,67641600
2010-09-07,0.462240,0.467813,0.456146,0.457135,0.444447,48691200
2010-09-08,0.462240,0.480885,0.462240,0.473281,0.460145,56947200
2010-09-09,0.488021,0.488802,0.477292,0.479271,0.465969,45177600
2010-09-10,0.482760,0.487031,0.474896,0.484427,0.470982,31968000
2010-09-13,0.497083,0.509427,0.496615,0.505781,0.491743,41856000
2010-09-14,0.503646,0.520000,0.500729,0.512188,0.497972,42374400
2010-09-15,0.508125,0.523438,0.504010,0.520885,0.506428,33830400
2010-09-16,0.520573,0.529115,0.515052,0.528229,0.513568,46886400
2010-09-17,0.539010,0.539010,0.525781,0.533854,0.519037,57408000
2010-09-20,0.539844,0.564531,0.537969,0.561667,0.546078,52780800
2010-09-21,0.562135,0.572917,0.553958,0.559896,0.544356,86937600
2010-09-22,0.553646,0.568177,0.547917,0.557240,0.541774,48288000
2010-09-23,0.545833,0.572396,0.544167,0.555573,0.540153,68544000
2010-09-24,0.575417,0.590625,0.572656,0.587031,0.570738,63264000
2010-09-27,0.589740,0.592813,0.578698,0.580313,0.564206,48556800
2010-09-28,0.585781,0.585781,0.552500,0.581771,0.565624,73113600
2010-09-29,0.577188,0.585052,0.570573,0.577083,0.561066,31929600
2010-09-30,0.585833,0.596146,0.557969,0.569271,0.553471,88742400
2010-10-01,0.582604,0.584948,0.559115,0.567500,0.551749,58521600
2010-10-04,0.561823,0.567604,0.538958,0.547813,0.532608,61920000
2010-10-05,0.567240,0.591406,0.566302,0.588594,0.572258,54892800
2010-10-06,0.586146,0.589844,0.562031,0.573594,0.557674,44256000
2010-10-07,0.583333,0.583750,0.565313,0.579219,0.563143,39475200
2010-10-08,0.580260,0.595104,0.568438,0.590885,0.574485,34272000
2010-10-11,0.592552,0.600313,0.586719,0.592083,0.575650,19065600
2010-10-12,0.588177,0.607552,0.574323,0.604375,0.587601,48864000
2010-10-13,0.615521,0.626615,0.610313,0.619063,0.601881,48422400
2010-10-14,0.619792,0.623385,0.606198,0.615625,0.598538,39878400
2010-10-15,0.637656,0.654896,0.623438,0.654896,0.636719,59788800
2010-10-18,0.655938,0.661615,0.647865,0.654896,0.636719,43488000
2010-10-19,0.628958,0.643958,0.613698,0.628854,0.611400,63648000
2010-10-20,0.635000,0.656094,0.631042,0.641927,0.624110,46732800
2010-10-21,0.654896,0.661979,0.627656,0.646406,0.628465,54854400
2010-10-22,0.647188,0.660469,0.643802,0.659010,0.640719,29356800
2010-10-25,0.666927,0.680365,0.666927,0.669010,0.650441,38592000
2010-10-26,0.658490,0.677708,0.650781,0.673021,0.654341,37420800
2010-10-27,0.664427,0.681667,0.660781,0.679948,0.661076,56428800
2010-10-28,0.689375,0.689740,0.667656,0.683854,0.664873,53894400
2010-10-29,0.683698,0.691615,0.679688,0.680573,0.661683,40377600
2010-11-01,0.687500,0.701406,0.672396,0.682135,0.663202,42604800
2010-11-02,0.698542,0.708490,0.695313,0.702813,0.683306,34060800
